item_id,User
440,Thenormalvietnamese
230290,bossetrongaming
4000,bossetrongaming
72850,bossetrongaming
211420,insertnameherere
208090,insertnameherere
730,insertnameherere
203140,insertnameherere
225080,insertnameherere
227300,insertnameherere
203770,insertnameherere
440,76561198076033931
209080,adamkupou
304930,adamkupou
203160,adamkupou
288470,adamkupou
380840,golffwangg
440,golffwangg
440,demoban
301970,76561198078670475
332070,76561198079654919
620,InvertedBolt
212680,76561198062892701
412880,76561198027719152
222880,76561198027719152
4000,76561198107609787
218230,quangcaol
550,quangcaol
223750,quangcaol
99900,Anti_Sphere
570,rageblazesc
440,iraniangoldfish
204880,76561198008302183
270450,76561198091034264
332800,76561198091034264
261640,76561198091034264
49520,76561198091034264
204360,76561198091034264
270450,76561198091034264
332800,76561198091034264
261640,76561198091034264
49520,76561198091034264
204360,76561198091034264
221100,76561198066985093
310380,Chellyyyyyy
338580,Chellyyyyyy
39210,Chellyyyyyy
22330,Chellyyyyyy
730,Chellyyyyyy
255710,Chellyyyyyy
233250,Chellyyyyyy
290300,Chellyyyyyy
244850,Chellyyyyyy
304930,76561198077360732
312530,venom19031
359550,76561198045145306
8930,76561198045145306
72850,76561198045145306
244850,76561198045145306
377160,76561198045145306
291550,irraquatedd
391540,iRunner
242720,iRunner
264240,iRunner
417860,iRunner
730,1v1meguy
218620,1v1meguy
435881,Doweis
234310,isdonisbest
268500,isdonisbest
236870,76561198070845116
241560,76561198070845116
271590,76561198070845116
9930,76561198070845116
242050,76561198070845116
238460,76561198064634478
550,Elwnquelegusta2hu
339800,theoneandonlyhawaii
248820,shucuz
730,ITCGaming101
550,ITCGaming101
295110,ITCGaming101
252490,ITCGaming101
218620,ITCGaming101
12750,ITCGaming101
4000,ITCGaming101
1250,fergieandjesus
289650,fergieandjesus
570,fergieandjesus
440,76561198091103191
72850,76561198054693746
22100,76561198054693746
4000,itss_ur_boi_
730,itss_ur_boi_
48700,itss_ur_boi_
218620,76561198046120865
730,ProssibruisImprossibru
377160,ProssibruisImprossibru
35450,ProssibruisImprossibru
48700,Iweeoncats
317360,iWooder
620,iWooder
550,iWooder
307290,iWooder
4000,iWooder
440,iWooder
377160,76561198092612877
252950,76561198092612877
224540,76561198100326818
224540,76561198100326818
550,76561198066825426
99900,ironcass
417860,ironcass
204300,ironcass
4000,ironcass
440,ironcass
424280,ironcass
224540,ironcass
228300,JBaadargo
377160,JBaadargo
72850,JBaadargo
24740,JBaadargo
22380,JBaadargo
200510,jgbergmen
242760,jaxee
241640,elephantdick
252490,jackthesexybeast
391540,jackthesexybeast
47890,jackthesexybeast
319510,jackthesexybeast
207610,jackthesexybeast
242760,Jacab
28050,Jacab
220,Jacab
35450,Jacab
570,Jacab
440,Jacab
202970,jackparris
730,76561198093814775
337850,76561198034310657
57690,tdog486
222730,tdog486
34330,tdog486
48700,tdog486
550,tdog486
10500,tdog486
218620,JackalOfLight
10090,JackalOfLight
330830,76561198048944049
219150,jacket105
105600,jacket105
391040,jackmcfox
377160,saltymotherfucker
252490,saltymotherfucker
437220,saltymotherfucker
4000,saltymotherfucker
346110,mynameisjacko
311210,mynameisjacko
620,jacko_lewie
212680,jacko_lewie
317360,Pigler
236390,bobofofo
242760,bobofofo
300,bobofofo
363970,bobofofo
417860,bobofofo
304930,bobofofo
105600,Jaegerix
730,Jaegerix
4000,Jaegerix
261570,jafoolie
251060,76561198009729086
730,Kichia
107410,Kichia
218620,Kichia
251570,Kichia
440,jahosaOCE
9160,jaico99rules
202970,jaico99rules
252490,jaico99rules
570,archsniper9
310031,archsniper9
236390,archsniper9
1520,archsniper9
25890,archsniper9
34030,archsniper9
40800,Jak_L
230410,76561198077735144
301520,169420666
264710,JakaDaka
242680,jaeek
274170,jaeek
211820,jaeek
237110,jaeek
206420,JakKnifez
105600,JakKnifez
730,Spoongegarred
304930,Spoongegarred
32370,Jakobey
221100,Jakobey
208090,Jakobey
730,aywotchadoin
440,76561198149938292
254700,JambiGaming
360950,76561198036657265
450390,76561198036657265
239140,76561198036657265
92800,freerunners
225540,james815
730,Bigzy
10,Bigzy
240,Bigzy
496920,76561198064549825
730,JamesTB
33930,JamesTB
252490,JamesTB
314660,JamesTB
207140,76561198027305355
252950,76561198027305355
339800,76561198027305355
204372,76561198027305355
8870,76561198077361630
271590,JAMIEX1988
41070,JAMIEX1988
405640,Pootis_Mann
287700,76561198034070122
252490,76561198034070122
346110,76561198034070122
730,japologamingYT
220200,76561198057834414
224540,76561198075115457
15390,quaz4
107100,quaz4
360950,76561198066916388
57600,nealsavage
278910,nealsavage
8980,nealsavage
208580,nealsavage
285050,nealsavage
250460,nealsavage
4000,jarradmcj
380,jarradmcj
39670,jarradmcj
250760,kantbigdick
241600,kantbigdick
105600,76561198079223196
275850,jashlas
218620,76561198045683118
730,Jasontermi
423880,javuri61
246700,76561198060542368
265930,76561198060542368
373420,76561198024559706
268500,76561198024559706
433080,76561198024559706
433090,76561198024559706
204360,76561198024559706
8870,k_v1
331500,76561198080717002
105600,76561198080717002
4000,76561198080717002
244850,76561198093465448
107410,SlaydenL
4000,SlaydenL
51100,FoliquaMartinez
201790,FoliquaMartinez
49520,FoliquaMartinez
207610,FoliquaMartinez
242920,Bandos_is_sexy
209650,76561198117068101
231430,76561198027254626
287700,76561198027254626
356670,76561198041547166
4000,76561198041547166
238430,nomorememesforsale
48700,76561198046067001
246620,GeneralPinkie
410320,GeneralPinkie
252490,76561198075863151
8930,76561198075863151
264710,Jeffvadere
360740,Jeffvadere
730,76561198068301819
310790,GeometryWarsFTW
6000,GeometryWarsFTW
730,GeometryWarsFTW
8400,GeometryWarsFTW
42910,Jemeriquai
224480,Jemeriquai
2200,76561197966587792
440,SunnyBirdie
211500,xximfatxx
730,xximfatxx
271290,xximfatxx
220,cyberjepp
224260,cyberjepp
96100,cyberjepp
384000,cyberjepp
218060,cyberjepp
208650,cyberjepp
319740,cyberjepp
440,Jeremyrab
346010,Jeremyrab
221910,vckx2
204300,76561198039327637
305070,76561198059493271
265750,76561198059493271
42910,dontgetmemed
324810,dontgetmemed
377160,dontgetmemed
224760,dontgetmemed
211820,Jestou
42910,Jestou
514520,76561198097172610
498580,76561198097172610
440,76561198097172610
42700,jett1234
730,jett1234
218620,jett1234
4920,jett1234
209270,jett1234
312990,jett1234
1250,jett1234
346010,76561198084577659
570,ERROR_LOADING_USER
730,76561198074791637
4000,76561198074791637
250400,76561198074791637
233250,EpicPortal
218230,EpicPortal
8930,EpicPortal
233250,76561198131023713
282900,76561198059641230
4000,76561198059641230
8190,yougotblehed
204360,yougotblehed
12900,yougotblehed
620,yougotblehed
1510,yougotblehed
440,yougotblehed
438490,andramahesh13
304050,andramahesh13
235540,jikarta
104900,jikarta
304030,jimbrisbane
213670,Lunaii
224480,Lunaii
413150,Lunaii
42700,Lunaii
8870,Lunaii
376870,Lunaii
265930,76561198018520620
218620,76561198018520620
244850,01189958889189157253
242760,01189958889189157253
4000,01189958889189157253
252490,01189958889189157253
297130,01189958889189157253
22330,76561197998681137
24960,76561197998681137
236090,76561197998681137
252490,somefaggotalreadytookjimmy
570,somefaggotalreadytookjimmy
35450,76561198043130826
15300,76561198043130826
242860,76561198043130826
227940,76561198043130826
25890,76561198043130826
311210,76561198043130826
221100,76561198043130826
233150,76561198043130826
8870,oldmanjingles
241560,dafishmonger
105600,jistar99
440,jistar99
216150,jistar99
280740,irschington
48700,jj44556
8930,jj44556
227940,76561198078987534
236390,76561198078987534
4000,joshmacman
440,joshmacman
319630,76561197983745201
4000,76561197983745201
104900,76561197983745201
17520,76561197983745201
317360,76561197983745201
730,qjoshz
389570,76561197971933349
319510,76561197971933349
233610,JoboSkull
440,shaneomaniac
50300,76561198024997743
422970,76561198024997743
34330,76561198024997743
299460,76561198064325200
434570,guvnanixon
234140,guvnanixon
208650,Joebert_
238320,Joebert_
209080,Joebert_
239030,76561198093266099
550,76561198093266099
4000,76561198093266099
246620,76561198093266099
440,76561198093266099
730,76561198046833211
24740,76561198022404680
99810,76561198022404680
233130,76561198022404680
9200,76561198022404680
218230,76561198051289283
730,ItzABitRisky
230410,MR-mine-addiction
730,netherjack1
440,johntheasian
730,dzakuan
238300,dzakuan
307340,dzakuan
440,dzakuan
247293,dzakuan
263680,dzakuan
222880,dzakuan
218620,dzakuan
339350,18481
346900,18481
295110,76561198110083383
319510,76561198110083383
49520,76561198116548792
417860,76561198116548792
440,76561198116548792
333930,JokersLounge_
730,JokersLounge_
261180,76561198057637896
240760,76561198011740444
255710,76561198011740444
221100,Joneza
301520,jonno83900
9420,76561198032898039
322500,76561198032898039
94400,76561198032898039
218620,jordantheranga
4000,76561198078112264
440,76561198080644400
8600,76561198042151503
227300,76561198042151503
273840,76561198042151503
22380,76561198042151503
35450,76561198042151503
570,350241
7670,SuspiciousPackage
730,76561198068647964
221100,mistersicklad483759
4000,mistersicklad483759
363890,joshfeb06
221100,76561198049333966
261030,76561198049333966
322170,Joshua12345195
383980,Joshua12345195
269270,Joshua12345195
239350,Joshua12345195
221640,Joshua12345195
250900,Joshycraft
282350,Joshycraft
271590,Joshycraft
330840,Joshycraft
208650,Joshycraft
8870,Joshycraft
730,joeshoer
244850,76561198009674974
239030,76561198044736260
204450,JrRocket000
8930,JrRocket000
63710,JsaKim
330830,76561198064975700
570,76561198064975700
4000,76561198064975700
201790,76561198064975700
440,76561198064975700
233450,jswins
236110,RichmondDaGamer
440,H4unted_P3n
48700,diegoenoisfunksumare
409590,diegoenoisfunksumare
360960,diegoenoisfunksumare
329950,diegoenoisfunksumare
409160,diegoenoisfunksumare
263360,diegoenoisfunksumare
252630,diegoenoisfunksumare
271290,76561198078765185
243870,76561198078765185
4000,76561198078765185
322070,76561198035588684
4000,76561198035588684
238430,76561198035588684
63380,76561198035588684
274190,76561198035588684
424280,76561198084382139
72850,76561198084382139
274190,76561198084382139
242860,76561198084382139
218230,76561198084382139
48700,76561198084382139
8930,julianpkp
440,76561198061795146
200900,Lenny_Boy
203140,76561198032916644
550,76561198032916644
319510,76561198085567114
4000,76561198085567114
72850,justgamingXD
4000,justgamingXD
201210,Justmatel
218230,Justmatel
227700,Justmatel
263440,Justmatel
570,Justmatel
393380,Justmatel
20920,reszluigii
208650,wiinga
337070,wiinga
241930,wiinga
203160,wiinga
8870,wiinga
261570,Juzzyx
213120,superkingofthings
258160,superkingofthings
391540,superkingofthings
219150,superkingofthings
224820,superkingofthings
346010,76561198300678402
730,76561198095547867
301520,Jyva
440,Jyva
238960,K3nchi
6060,76561198093301565
24240,76561198093301565
72850,76561198093301565
299740,DepressingMemes
304930,DepressingMemes
295110,DepressingMemes
275850,DepressingMemes
221100,DepressingMemes
226700,DepressingMemes
341800,DepressingMemes
221100,76561198088661531
219640,76561198088661531
353360,76561198088661531
233720,76561198088661531
227940,76561198101162214
570,kage1996
245550,kage1996
236390,76561198054143602
730,-kainey9777
730,Kairooss
289930,kaizan12
304730,kaizan12
310470,kaizan12
242920,kaizan12
12120,76561198095405817
39000,DarkSpire17
400,DarkSpire17
292030,kerbex
211420,kerbex
4000,76561198105110458
230410,76561198105110458
730,76561198105110458
72850,76561198077663677
1840,76561198077663677
304930,76561198077663677
22000,threashold
304670,threashold
236370,76561198010829979
252490,76561198019293015
17080,76561198019293015
10680,76561198019293015
97100,76561198019293015
56400,76561198019293015
315430,kapoweazel
225080,kapoweazel
221640,kapoweazel
730,kapoweazel
252490,imapiraet
4560,imapiraet
72850,imapiraet
6060,imapiraet
219740,76561198094663718
242860,76561198094663718
4000,76561198094663718
245620,76561198094663718
252490,76561198094663718
200510,76561198094663718
227940,76561198094663718
10500,76561198094663718
209080,76561198094663718
440,76561198094663718
304930,76561198078712087
222730,76561198078712087
240,76561198078712087
222980,76561198078712087
230410,76561198078712087
8930,tacticalinjustice
417860,elsteffe
346110,karistonswrath
246620,76561198075597491
223470,76561198075597491
730,YungEnv
440,YungEnv
273110,76561197995284337
107410,9683n
271590,9683n
1250,GraytheCat
304930,GraytheCat
301520,GraytheCat
224600,GraytheCat
230410,GraytheCat
1840,GraytheCat
212800,katacaz
253430,76561198086791425
230410,imloko_
730,76561198088892521
730,76561198088892521
4000,KattykitTheKittyKat
440,KattykitTheKittyKat
12900,KattykitTheKittyKat
24240,KattykitTheKittyKat
218620,KattykitTheKittyKat
249130,KattykitTheKittyKat
31280,KattykitTheKittyKat
49520,Ayrtanium100
441600,Newkj1
437220,KayKay113
375820,76561198044882796
730,76561198117313704
730,Kazuksta
212070,kcharding
204360,kcharding
304050,kcharding
110400,kcharding
104900,kcharding
239820,76561197996569986
304930,keaun
317360,keeaan
440,keeaan
730,keeaan
57690,keane_ck
440,keane_ck
211420,76561197984211461
238960,76561197984211461
313160,76561198081144680
236390,kyodaimuhnigga
20900,XxPuffcronicxX
22300,XxPuffcronicxX
241540,XxPuffcronicxX
218620,XxPuffcronicxX
233130,XxPuffcronicxX
333930,XxPuffcronicxX
7940,ImmortalDragon
730,ImmortalDragon
252950,ImmortalDragon
70000,ImmortalDragon
236090,ImmortalDragon
570,ImmortalDragon
730,76561198057368586
8930,c3rtaind3ath
620,76561198118209352
248310,76561198033134963
323470,76561198033134963
206500,76561198133788871
200210,76561198133788871
42680,76561198071235919
333930,lolyoutactical
225840,kennychan222
232790,76561197993077385
305620,keoul
244850,keoul
211820,keoul
315460,Kermit_Suicide
248610,Kermit_Suicide
304930,Kermit_Suicide
730,Kermit_Suicide
230410,76561198078242573
107410,76561198090575770
730,cazza8360
219640,cazza8360
550,cazza8360
382780,76561198092339855
319630,76561198092339855
49520,76561198092339855
730,76561198073916938
6060,76561198073916938
496920,76561198073916938
220200,76561198073916938
277430,76561198073916938
379720,76561198073916938
235460,76561198073916938
244850,76561198073916938
391570,Keyblitz
245130,kfloppy
218620,kfloppy
4000,76561198031106842
250900,appalot
265930,appalot
232090,kiado2
477160,jet14
427950,jet14
334210,jet14
434620,jet14
431560,jet14
55230,jet14
398070,jet14
274190,ottonot
107410,minecraft_th
209080,100101011111000011111111
271590,100101011111000011111111
213670,100101011111000011111111
730,100101011111000011111111
391460,Killaruana
236390,KillaPotatoz
266510,That_AJ_Kid
405820,76561198045484030
620,76561198045484030
300380,76561198012546232
377160,technique1989
275850,technique1989
434020,technique1989
440,Brain_muncher
208090,Brain_muncher
245170,supremelordpie
301520,76561198066651573
550,76561198066651573
570,76561198066651573
252490,76561198065491382
730,76561198081168628
304930,kineticvine
620,kineticvine
730,kineticvine
1250,kineticvine
224760,76561198080605900
208580,76561198036510673
200260,GetSchwiftyInHere
206420,GetSchwiftyInHere
374570,GetSchwiftyInHere
338310,76561198004448633
221100,KingofGoats
394360,76561198024507582
4000,Emarques
730,76561197978703788
385530,HackingPro1
4000,HackingPro1
219640,76561198059657508
248820,KingCookie1228
213650,KingCookie1228
96100,KingCookie1228
8930,KingCookie1228
440,KingFluffyButt
105600,KingFluffyButt
239820,76561198090488278
8870,76561198090488278
275200,76561198090488278
220240,76561198090488278
352460,76561198228934824
427270,76561198097073485
239220,76561198100384350
274940,KingXRay
213670,Rafael011
211820,76561198081300684
42910,76561198060355872
219740,76561198060355872
257850,76561198060355872
570,EphisXD
252070,kisss256
239030,kitchenappliancewow
322330,kitchenappliancewow
413150,kitchenappliancewow
301520,76561198068660878
620,76561198068660878
212680,76561198068660878
218230,76561198068660878
4000,76561198065171294
440,76561198068160202
312990,coronelcross
306130,76561198051831438
263540,76561198051831438
252490,76561198051831438
378649,76561198005477736
237990,76561198005477736
240760,76561198005477736
241930,76561198005477736
204100,76561198005477736
104900,Kizu-kun
319630,putt13
730,76561198118867934
440,KleppS
570,KleppS
230410,CptFake
228380,seedy1
319630,soupstore
216250,soupstore
4000,soupstore
105600,76561198089652308
72850,76561198060941201
91310,739567275
70000,739567275
322170,greenienoav
265930,greenienoav
376870,greenienoav
206420,76561198071464612
265630,76561198039902992
440,kokoprogamer
216150,76561198075267655
1840,gongpha
344040,gongpha
214850,gongpha
440,gongpha
223100,76561198020285970
351570,76561198020285970
1250,namkhing22
236390,namkhing22
223710,12125
224260,12125
239820,Austisticfuck
440,TheKooke
323370,76561198082225973
203160,76561198082225973
252950,76561198082225973
24200,kooriman1997
730,76561198100835850
4000,76561198055055523
730,76561198055055523
49520,76561198055055523
730,76561198100835850
4000,76561198055055523
730,76561198055055523
49520,76561198055055523
446020,BuzzyWuzzy
48700,BuzzyWuzzy
107410,BuzzyWuzzy
344760,BuzzyWuzzy
377160,BuzzyWuzzy
4000,BuzzyWuzzy
730,leninjab
252490,leninjab
200510,kozeyekan
4000,KKruger
440,kr0akey
45300,krogdog
4500,krogdog
43110,krogdog
8190,krogdog
17470,krogdog
47700,krogdog
50510,krogdog
10680,krogdog
1250,krogdog
31220,krogdog
221380,KrazyAl
437080,76561197998873955
337000,76561197998873955
379670,76561197998873955
379720,76561197998873955
223710,76561197998873955
296710,76561197998873955
292030,76561197998873955
9200,76561197998873955
271590,76561197998873955
206210,76561198072463650
352960,krisx
304930,RIPFreddieMercury
4000,RIPFreddieMercury
221100,OneHellOfAGamer
347940,jacej3
206190,chriz2010
274250,mammon13
72850,76561198070009309
346010,PsychoticRazor
259080,PsychoticRazor
224480,ohhhhyeesss
40800,ohhhhyeesss
730,110211021
294100,fartofsmellyness
204450,kukendran
43160,kukendran
440,kukendran
204300,kumatorah
233450,hydrameh
221540,kungphukenobi
550,76561198002469107
221100,JohnnyMcShitty
107410,JohnnyMcShitty
4000,JohnnyMcShitty
387860,76561198070796900
6060,76561198070796900
236370,76561198070796900
209160,76561198070796900
222880,76561198104984962
236870,76561198104984962
252910,76561198064599173
310370,76561198064599173
393410,kylewarriors441
349700,kylewarriors441
570,kylewarriors441
239660,kylewarriors441
260230,76561198046729008
354140,76561198045345375
391540,76561198045345375
213610,76561198045345375
357380,76561198045345375
427920,76561198045345375
242760,76561198045345375
264710,76561198045345375
322330,76561198045345375
427520,ADSKILLER
105600,lozone
440,lozone
219830,lozone
4000,cggamess123
248820,76561198046930744
219830,76561198046930744
105600,solarr_
221100,solarr_
247910,solarr_
208090,solarr_
730,lachyS
227300,lachyS
4000,lachyS
6060,lachyS
24240,n3rdra93
236390,n3rdra93
9900,n3rdra93
219740,LagartoDosArroiz
72850,LagartoDosArroiz
730,lagtarsoy
413150,lagtarsoy
49520,WorldWideDepression
224480,WorldWideDepression
200510,blizzard_reflex
221100,blizzard_reflex
4000,blizzard_reflex
227100,blizzard_reflex
238460,76561198119335225
263060,76561198119335225
24200,76561198073881438
105600,LancerFire
105600,76561198027550022
364390,beedlybeep
363970,beedlybeep
305620,larrythebrony
251570,larrythebrony
239140,larrythebrony
214420,76561198093541850
49520,laserbear99
346110,lasking2534
221100,lasking2534
22300,LaTKH
8190,LaTKH
4000,76561198069470642
381210,ChamomileSoup
226320,NumbYourMind
235580,lauricella
223470,lauricella
319630,lauricella
4000,lauricella
407840,FutterShy
243870,LayzeeBoi
70,LayzeeBoi
271590,lchammer
206420,lchammer
440,LcsAngelo
208090,LcsAngelo
238590,expert_spy
440,expert_spy
218620,expert_spy
550,expert_spy
730,expert_spy
1250,expert_spy
4000,expert_spy
236390,bistroalafaucon
730,bistroalafaucon
228380,76561198040148259
264140,changyung9999
351710,changyung9999
251870,changyung9999
319510,GeneralDarmon
375040,GeneralDarmon
105600,GeneralDarmon
253430,GeneralDarmon
570,76561198078378127
440,PuzziDestroyer
730,PuzziDestroyer
1840,PuzziDestroyer
17460,lefty25
204880,lefty25
242760,Flappyflap
252490,Flappyflap
25890,Flappyflap
230410,19372250
208580,legendary799
232090,legendary799
346900,CsGoWildGlock
65790,legendofretro
208090,legendofretro
30,legendofretro
630,legendofretro
252330,legendofretro
440,legendofretro
286080,legendofretro
277430,legendofretro
72850,LeSaite
440,suckmycrunchydick
22330,lelvis
40800,NrGBuffalo
244850,NrGBuffalo
315840,hemie43
219150,hemie43
378642,76561198018018489
292030,Lemonjtr
319630,Lemonjtr
282140,Lemonjtr
353560,Lemonjtr
221100,Rotinaj
252490,Rotinaj
4000,76561198015848819
289650,CaptainReplica
275850,CaptainReplica
730,76561198072739934
221100,76561198072739934
218620,76561198072739934
570,76561198061518838
245170,76561198086200117
620,76561198086200117
252490,76561198072994412
359550,76561198058616080
274940,76561198163812230
232090,Void2
345390,leroyp
316790,leroyp
331670,leroyp
12210,76561198030872449
295270,76561198030872449
238960,76561198075406197
364360,76561198066657942
218230,76561198066657942
252490,76561198062569517
301520,leva49
4000,leva49
72850,leva49
227300,leva49
57690,leva49
370280,sIuttrak
473460,sIuttrak
730,sIuttrak
420110,sIuttrak
206440,sIuttrak
301520,246823
261640,lhd
339610,lhd
440,76561198106774431
6910,SASMCSASSY
730,kasep
219640,kasep
209080,kasep
24240,kasep
570,kasep
318530,TheHunter42
35720,TheHunter42
4000,LightningRod
224600,Roanoke
259080,EmperorJake
440,76561198060002045
730,kasanov
11450,76561198028728868
4000,GamingMexican
730,76561198295178871
730,LiMasala
527340,Limo1300
242860,76561198066002441
6550,ryanflyin13
391540,ryanflyin13
291550,ryanflyin13
220440,ryanflyin13
251570,ryanflyin13
440,ryanflyin13
239030,76561198067596593
1250,76561198067596593
417860,76561198082765998
570,76561198082765998
413150,76561198076052494
47810,Aragorn54321
91310,76561198043524540
271290,Lioot
219640,Lioot
440,76561198074499762
322330,Liquiddddddddd
231670,Furms
49520,76561198060682655
55230,76561198060682655
49520,SonicSounds1711
113400,SonicSounds1711
105400,SonicSounds1711
230410,SonicSounds1711
17020,SonicSounds1711
209870,LithiumPowered
1250,LithiumPowered
252490,bobdapeach
322920,bobdapeach
730,76561198036925039
206420,76561198146189832
331470,epagames
48700,epagames
730,epagames
440,epagames
270370,epagames
338470,livaris
203140,leojv
218620,76561198083376561
49520,76561198083376561
433080,loafofcheese
221020,loafofcheese
225340,loafofcheese
72850,loafofcheese
377160,76561198080459478
268500,76561198080459478
22380,76561198080459478
72850,76561198080459478
346900,76561198080459478
57690,76561198080459478
251570,76561198031524518
730,76561198092819016
225540,76561198092819016
211820,76561198092819016
250320,76561198067582240
221100,76561198067582240
8870,76561198067582240
207610,76561198067582240
8870,Lockhearte
8870,Locstock
428690,ShamPowWow
413150,ShamPowWow
239820,ShamPowWow
242920,ShamPowWow
304930,76561198077514605
17410,76561198065772006
440,76561198050173946
240,76561198050173946
730,Apedophileatyohouse
332310,76561198045702747
298630,76561198045702747
381990,Rakurix
39150,Rakurix
268420,Rakurix
238320,Rakurix
239220,Rakurix
730,Rakurix
298630,LonleyRedHeadOrphan
205100,LonleyRedHeadOrphan
239140,LonleyRedHeadOrphan
304930,LonleyRedHeadOrphan
211820,woola
440,critsvsgaming
219740,talksmackgetwhacked
400800,76561198082474729
56400,76561198047775384
231160,76561197998355551
730,76561198059897383
244590,76561198008967901
72850,76561198076533123
730,76561198076533123
218620,76561198076533123
42160,76561198043586020
401920,76561198009649906
383870,SKSG
363970,SKSG
218620,SKSG
330830,SKSG
255710,SKSG
293010,ArmenianJunkie
228380,ArmenianJunkie
22380,ArmenianJunkie
221100,ArmenianJunkie
4560,ArmenianJunkie
252490,ArmenianJunkie
226700,ArmenianJunkie
237310,Vucki
346110,Vucki
730,lordswift
287390,keggles
242760,keggles
218620,keggles
72850,keggles
381210,keggles
304930,keggles
4000,keggles
290770,76561198003593278
344760,76561198092448174
271590,76561198092448174
215470,76561198092448174
440,76561198092448174
344760,76561198092448174
271590,76561198092448174
215470,76561198092448174
440,76561198092448174
211820,76561198042797758
291550,76561198073664669
239030,76561197970551076
440,M4nk0k3
570,losechesters
252950,76561198059419680
253710,FaZe-Rain_NORDANSHAT
245470,Low_Society
70300,Low_Society
252950,Low_Society
20920,low-rain
730,FiLoBoI
219640,zeroblade
316010,lsith777
231430,76561198028697751
105600,MonstercatFTW
252490,76561198021437758
222880,76561198021437758
730,76561198021437758
221100,76561198021437758
461560,lttf
242760,LtTwinkyDough
206420,Lubnut
338170,Lubnut
219103,Lubnut
1250,Lubnut
24840,Lubnut
21970,Lubnut
15390,Lubnut
730,76561198064967320
265630,76561198064967320
4000,76561198064967320
377160,geeemu
109400,42241
50130,JewONOff
35140,JewONOff
445750,76561198046109277
224540,76561198046109277
368740,76561198046109277
418300,76561198046109277
39800,76561198046109277
730,aemon123
8870,aemon123
287700,aemon123
730,LudiAU
730,76561198127267711
246620,76561198082262826
367450,76561198041085273
105600,LukasCoady
227940,76561198107679895
440,76561198107679895
270150,76561198065613069
48700,76561198065613069
317360,76561198065613069
238890,76561198065613069
31740,76561198065613069
36620,76561198065613069
304930,76561198075203975
322170,uniqtheuniqorn
389570,Lumaxious
417860,Lumaxious
348620,Lumaxious
730,Tempercanns
243360,Tempercanns
237990,Tempercanns
304930,Kurisuchan27
72850,LummusMaximus
274190,LummusMaximus
239030,LummusMaximus
204240,LummusMaximus
232430,LummusMaximus
317400,LummusMaximus
235780,LummusMaximus
319630,lunareaper562
274190,TheMoonyWoony
242760,76561198076696353
250320,76561198076696353
377160,76561198076696353
12200,76561198076696353
221640,76561198076696353
219150,76561198076696353
440,76561198043298753
437220,76561198043298753
239140,76561198043298753
427520,76561197980349491
322170,76561198087417568
4550,GemKnightDante
268420,firionroseii
730,platitudinal
244850,platitudinal
203770,Lwis2
236850,76561198064214213
339800,76561198064267602
230410,lyskal
383460,lyskal
22000,lyskal
200510,lyskal
359040,lyskal
281990,lyskal
459820,lyskal
334230,lyskal
319630,lyteX
730,lyteX
212200,iAlyxan
33930,iAlyxan
221100,iAlyxan
200710,iAlyxan
218620,76561198061792391
311210,MonsterEnergy-Prd
223390,MonsterEnergy-Prd
230410,MonsterEnergy-Prd
200210,MonsterEnergy-Prd
322170,Music_Man_inaPAN
206440,bottlescKy
372210,UMURAI
4000,76561198089585145
236110,_MAK_
275850,_MAK_
356670,_MAK_
292140,76561198012657818
218620,therocker2236
261570,M0les
374570,M0les
319630,M0les
214770,M0les
10,Monsta45
8930,Monsta45
12120,Monsta45
266840,76561197978628035
440,TheGoodMister
49520,TheGoodMister
730,TheGoodMister
63380,76561198030206184
252490,76561198030206184
339280,76561198101492787
377160,rollhack
231430,tankedout
35450,tankedout
236870,MacGregorr
236870,MacGregorr
730,2323534545
211523,2323534545
206210,2323534545
434570,2323534545
220240,2323534545
440,76561198101112176
214420,stackonme
214510,stackonme
35140,stackonme
35700,stackonme
35720,stackonme
213330,stackonme
242760,76561198155221846
206420,76561198155221846
232090,76561198155221846
550,76561198155221846
22000,macthulu
242700,MAC_CAB
211420,MAC_CAB
498240,MAC_CAB
730,MAC_CAB
377160,MAC_CAB
113420,MAC_CAB
273350,MAC_CAB
220,76561197989883424
107410,maneatingzombies
221100,maneatingzombies
4000,maneatingzombies
230410,benthedj1
3480,76561198061818716
222880,Shaun_Stokes
285900,Shaun_Stokes
233720,Shaun_Stokes
570,Shaun_Stokes
236390,Shaun_Stokes
301520,Shaun_Stokes
730,Shaun_Stokes
8980,mrtownie66
570,76561198028081789
224480,madmolly
233450,madmolly
301910,76561198091756176
315430,35475
260230,35475
221100,mag3nta
22370,maggotdeath666
440,gladospony
391540,SomeDudeWhoLikesOldGames
252490,76561198089828631
17520,TheRealMagik
240,TheRealMagik
420,TheRealMagik
620,TheRealMagik
286080,TheRealMagik
280,TheRealMagik
400,TheRealMagik
220,TheRealMagik
4000,TheRealMagik
216150,troiani8
620,troiani8
35140,troiani8
241720,troiani8
47790,troiani8
4000,troiani8
241560,ColDragnFlynFsh
252950,76561198126411307
200210,76561198126411307
730,76561198126411307
263500,76561198126411307
271290,76561198126411307
386360,777777769
226320,Mahiru_DG13TH
252490,1452221660414
550,1452221660414
265210,1452221660414
70000,1452221660414
252950,76561198078128803
440,76561198078128803
33440,Majatek
274190,76561198088018211
224260,76561198088018211
265930,76561198088018211
219640,76561198088018211
730,76561198088018211
